ID,Sales
T1204015,57058.01
T1204016,41332.62
T1204017,37798.918
T1204018,36909.125
T1204019,35284.55
T1204020,61402.387
T1204021,70995.24
T1204022,40981.74
T1204023,73740.22
T1204024,36851.344
T1204025,54723.547
T1204026,61685.57
T1204027,77925.29
T1204028,42388.457
T1204029,31745.732
T1204030,43073.727
T1204031,49769.86
T1204032,38435.457
T1204033,49851.715
T1204034,103175.85
T1204035,42162.28
T1204036,34824.4
T1204037,68049.05
T1204038,58258.4
T1204039,22610.117
T1204040,28913.479
T1204041,53075.375
T1204042,35685.29
T1204043,30853.66
T1204044,37347.3
T1204045,41718.047
T1204046,40738.44
T1204047,48799.254
T1204048,44651.0
T1204049,33903.008
T1204050,33311.14
T1204051,57974.68
T1204052,46067.855
T1204053,22652.963
T1204054,28348.656
T1204055,25340.24
T1204056,25656.744
T1204057,28237.398
T1204058,33411.7
T1204059,46453.246
T1204060,29152.912
T1204061,31797.83
T1204062,41332.62
T1204063,32493.41
T1204064,87296.69
T1204065,39058.78
T1204066,46919.797
T1204067,24592.443
T1204068,47970.848
T1204069,30158.105
T1204070,36245.664
T1204071,33682.863
T1204072,49594.516
T1204073,46752.395
T1204074,42062.316
T1204075,32867.906
T1204076,51834.24
T1204077,39892.953
T1204078,21804.547
T1204079,33216.863
T1204080,79782.03
T1204081,27027.398
T1204082,35104.53
T1204083,45258.945
T1204084,81019.32
T1204085,59019.082
T1204086,33302.195
T1204087,41097.24
T1204088,41602.66
T1204089,37215.367
T1204090,77083.664
T1204091,40997.066
T1204092,35418.652
T1204093,56774.33
T1204094,59576.715
T1204095,25884.79
T1204096,46246.277
T1204097,44937.24
T1204098,22728.43
T1204099,73719.945
T1204100,33669.395
T1204101,46731.785
T1204102,33996.086
T1204103,18567.041
T1204104,31726.121
T1204105,59300.61
T1204106,34164.453
T1204107,61370.844
T1204108,37336.945
T1204109,26424.756
T1204110,29449.02
T1204111,48800.914
T1204112,28067.496
T1204113,43633.758
T1204114,20713.133
T1204115,68396.24
T1204116,42293.723
T1204117,44849.297
T1204118,58246.5
T1204119,23216.553
T1204120,22325.951
T1204121,29638.654
T1204122,32867.156
T1204123,46039.105
T1204124,23579.764
T1204125,49382.082
T1204126,30577.41
T1204127,21131.559
T1204128,26159.76
T1204129,29839.117
T1204130,40253.145
T1204131,31418.865
T1204132,29554.95
T1204133,41107.504
T1204134,23375.312
T1204135,53622.816
T1204136,71316.43
T1204137,49769.86
T1204138,34055.457
T1204139,48784.715
T1204140,34200.992
T1204141,48253.094
T1204142,31792.191
T1204143,43683.977
T1204144,42439.65
T1204145,52934.098
T1204146,78322.25
T1204147,30922.686
T1204148,35807.176
T1204149,58595.297
T1204150,41130.016
T1204151,32435.18
T1204152,46580.41
T1204153,72759.05
T1204154,34418.33
T1204155,32949.695
T1204156,41429.734
T1204157,32323.842
T1204158,47978.004
T1204159,37741.766
T1204160,50242.18
T1204161,29408.98
T1204162,29564.088
T1204163,37073.586
T1204164,43947.984
T1204165,49657.35
T1204166,36159.363
T1204167,50745.207
T1204168,53107.88
T1204169,42977.902
T1204170,31795.22
T1204171,41323.883
T1204172,29472.309
T1204173,23358.697
T1204174,33095.53
T1204175,47736.555
T1204176,34821.34
T1204177,35941.82
T1204178,41333.492
T1204179,47811.055
T1204180,35808.934
T1204181,30652.918
T1204182,26179.244
T1204183,50168.883
T1204184,34547.008
T1204185,24055.03
T1204186,40629.92
T1204187,45866.305
T1204188,69445.94
T1204189,51223.215
T1204190,37802.98
T1204191,44773.73
T1204192,48220.293
T1204193,48581.004
T1204194,35483.8
T1204195,51320.406
T1204196,36189.68
T1204197,31912.562
T1204198,25084.914
T1204199,36909.125
T1204200,80391.61
T1204201,33998.39
T1204202,61507.62
T1204203,49839.375
T1204204,28758.39
T1204205,57751.95
T1204206,43722.973
T1204207,40344.7
T1204208,66081.484
T1204209,48732.75
T1204210,48677.383
T1204211,68980.85
T1204212,32525.344
T1204213,24957.662
T1204214,34806.67
T1204215,37595.75
T1204216,42388.457
T1204217,68368.05
T1204218,44826.47
T1204219,62239.363
T1204220,36670.914
T1204221,40838.355
T1204222,44898.863
T1204223,54955.98
T1204224,52694.992
T1204225,19163.496
T1204226,25861.172
T1204227,30292.092
T1204228,22443.36
T1204229,57278.31
T1204230,38269.613
T1204231,45104.402
T1204232,41149.984
T1204233,51665.645
T1204234,44811.03
T1204235,60315.54
T1204236,27693.88
T1204237,17287.83
T1204238,44236.85
T1204239,53954.312
T1204240,39422.383
T1204241,20340.223
T1204242,34117.836
T1204243,63243.207
T1204244,24022.055
T1204245,29625.162
T1204246,24927.133
T1204247,27025.623
T1204248,35317.914
T1204249,46322.582
T1204250,26674.123
T1204251,34235.23
T1204252,27457.035
T1204253,25272.086
T1204254,35549.43
T1204255,34975.836
T1204256,34191.723
T1204257,37360.88
T1204258,61099.37
T1204259,32042.95
T1204260,37300.633
T1204261,43497.71
T1204262,46334.348
T1204263,35566.594
T1204264,30052.268
T1204265,25180.627
T1204266,30477.938
T1204267,40988.78
T1204268,37169.457
T1204269,30441.098
T1204270,24520.594
T1204271,37103.957
T1204272,34908.613
T1204273,22573.162
T1204274,33217.094
T1204275,51837.3
T1204276,30276.11
T1204277,40783.41
T1204278,49174.934
T1204279,49851.715
T1204280,69268.94
T1204281,36770.906
T1204282,24759.285
T1204283,55570.914
T1204284,31887.201
T1204285,39770.207
T1204286,36152.16
T1204287,33503.473
T1204288,91855.34
T1204289,31516.475
T1204290,49557.965
T1204291,26428.037
T1204292,37539.195
T1204293,32745.115
T1204294,33765.73
T1204295,57659.55
T1204296,39615.207
T1204297,70082.914
T1204298,28109.746
T1204299,37593.637
T1204300,25945.469
T1204301,30171.764
T1204302,30215.064
T1204303,25036.918
T1204304,82335.805
T1204305,29195.566
T1204306,53239.934
T1204307,30374.688
T1204308,18132.83
T1204309,26991.217
T1204310,30589.29
T1204311,30364.35
T1204312,46994.773
T1204313,24790.291
T1204314,77925.29
T1204315,82808.63
T1204316,40745.703
T1204317,26853.775
T1204318,50876.824
T1204319,38435.457
T1204320,38244.773
T1204321,34842.426
T1204322,32350.92
T1204323,28578.926
T1204324,30065.088
T1204325,32920.1
T1204326,60823.227
T1204327,47579.92
T1204328,50491.95
T1204329,81155.0
T1204330,65261.01
T1204331,38210.95
T1204332,46463.426
T1204333,33703.85
T1204334,48137.785
T1204335,23917.602
T1204336,32411.172
T1204337,35367.68
T1204338,58396.57
T1204339,28570.83
T1204340,30247.514
T1204341,29248.098
T1204342,66855.44
T1204343,35413.684
T1204344,33470.203
T1204345,60101.355
T1204346,49855.188
T1204347,50853.387
T1204348,28278.652
T1204349,49243.805
T1204350,28519.654
T1204351,50117.13
T1204352,35158.656
T1204353,29186.63
T1204354,41091.996
T1204355,39018.04
T1204356,48355.2
T1204357,55572.31
T1204358,29398.512
T1204359,32460.191
T1204360,26460.713
T1204361,32988.367
T1204362,56442.312
T1204363,44193.465
T1204364,62604.953
T1204365,61402.387
T1204366,71809.35
T1204367,70353.69
T1204368,72354.28
T1204369,28547.824
T1204370,25426.508
T1204371,54936.3
T1204372,26584.303
T1204373,21316.744
T1204374,35335.57
T1204375,99685.38
T1204376,35600.59
T1204377,28263.193
T1204378,56364.15
T1204379,61396.953
T1204380,26380.217
T1204381,40974.695
T1204382,72516.96
T1204383,26713.547
T1204384,38391.656
T1204385,25727.229
T1204386,25036.951
T1204387,58243.652
T1204388,48669.957
T1204389,37979.477
T1204390,62489.586
T1204391,40946.35
T1204392,37284.21
T1204393,44897.387
T1204394,37876.074
T1204395,48414.508
T1204396,45074.41
T1204397,50632.773
T1204398,28358.69
T1204399,21774.004
T1204400,50132.934
T1204401,30276.11
T1204402,32411.172
T1204403,52934.098
T1204404,37979.477
T1204405,37360.88
T1204406,35367.68
T1204407,46463.426
T1204408,22114.18
T1204409,46067.855
T1204410,48220.293
T1204411,30922.686
T1204412,36152.16
T1204413,37169.457
T1204414,79782.03
T1204415,50132.934
T1204416,33216.863
T1204417,57751.95
T1204418,59300.61
T1204419,18567.041
T1204420,41149.984
T1204421,27693.88
T1204422,24520.594
T1204423,49769.86
T1204424,36159.363
T1204425,25861.172
T1204426,38391.656
T1204427,57542.77
T1204428,40745.703
T1204429,42388.457
T1204430,46994.773
T1204431,28067.496
T1204432,48800.914
T1204433,68396.24
T1204434,40253.145
T1204435,39058.78
T1204436,48253.094
T1204437,32460.191
T1204438,37300.633
T1204439,35483.8
T1204440,44193.465
T1204441,47811.055
T1204442,47978.004
T1204443,28547.824
T1204444,62239.363
T1204445,35807.176
T1204446,25180.627
T1204447,32920.1
T1204448,31797.83
T1204449,61396.953
T1204450,87296.69
T1204451,32350.92
T1204452,34824.4
T1204453,33411.7
T1204454,21774.004
T1204455,35335.57
T1204456,35685.29
T1204457,51223.215
T1204458,28358.69
T1204459,33311.14
T1204460,48669.957
T1204461,40946.35
T1204462,27025.623
T1204463,69445.94
T1204464,37802.98
T1204465,25272.086
T1204466,35317.914
T1204467,37347.3
T1204468,34191.723
T1204469,68049.05
T1204470,56364.15
T1204471,41602.66
T1204472,28519.654
T1204473,48355.2
T1204474,29449.02
T1204475,21804.547
T1204476,46752.395
T1204477,32988.367
T1204478,33682.863
T1204479,33470.203
T1204480,56774.33
T1204481,20713.133
T1204482,60823.227
T1204483,37336.945
T1204484,33703.85
T1204485,32435.18
T1204486,46731.785
T1204487,29186.63
T1204488,73719.945
T1204489,28570.83
T1204490,46246.277
T1204491,35158.656
T1204492,50632.773
T1204493,34975.836
T1204494,40629.92
T1204495,25656.744
T1204496,82335.805
T1204497,37103.957
T1204498,37073.586
T1204499,18132.83
T1204500,24790.291
T1204501,26159.76
T1204502,23579.764
T1204503,82808.63
T1204504,32867.156
T1204505,57659.55
T1204506,23216.553
T1204507,50242.18
T1204508,43947.984
T1204509,49657.35
T1204510,49174.934
T1204511,49851.715
T1204512,24759.285
T1204513,37741.766
T1204514,33503.473
T1204515,26428.037
T1204516,47970.848
T1204517,71316.43
T1204518,35941.82
T1204519,41107.504
T1204520,48784.715
T1204521,43497.71
T1204522,35566.594
T1204523,32949.695
T1204524,33095.53
T1204525,33998.39
T1204526,40344.7
T1204527,52694.992
T1204528,45104.402
T1204529,68368.05
T1204530,57278.31
T1204531,37595.75
T1204532,19163.496
T1204533,24022.055
T1204534,44236.85
T1204535,51837.3
T1204536,50491.95
T1204537,20340.223
T1204538,49839.375
T1204539,50853.387
T1204540,53107.88
T1204541,28109.746
T1204542,25084.914
T1204543,45258.945
T1204544,23917.602
T1204545,41097.24
T1204546,22573.162
T1204547,25884.79
T1204548,43667.652
T1204549,50876.824
T1204550,66081.484
T1204551,33669.395
T1204552,30589.29
T1204553,33996.086
T1204554,31726.121
T1204555,37215.367
T1204556,34164.453
T1204557,26853.775
T1204558,40738.44
T1204559,26424.756
T1204560,40997.066
T1204561,49594.516
T1204562,36245.664
T1204563,26991.217
T1204564,30374.688
T1204565,51834.24
T1204566,53239.934
T1204567,39892.953
T1204568,30215.064
T1204569,77083.664
T1204570,81019.32
T1204571,35104.53
T1204572,43633.758
T1204573,33217.094
T1204574,58258.4
T1204575,28913.479
T1204576,38244.773
T1204577,34547.008
T1204578,26179.244
T1204579,30652.918
T1204580,37539.195
T1204581,44849.297
T1204582,46919.797
T1204583,49557.965
T1204584,55570.914
T1204585,31516.475
T1204586,44773.73
T1204587,28237.398
T1204588,91855.34
T1204589,30853.66
T1204590,53075.375
T1204591,48799.254
T1204592,22652.963
T1204593,39422.383
T1204594,46453.246
T1204595,57974.68
T1204596,69268.94
T1204597,48677.383
T1204598,36770.906
T1204599,39770.207
T1204600,44651.0
T1204601,41718.047
T1204602,33903.008
T1204603,59019.082
T1204604,48664.22
T1204605,36670.914
T1204606,70082.914
T1204607,48414.508
T1204608,29248.098
T1204609,26380.217
T1204610,54936.3
T1204611,26584.303
T1204612,25426.508
T1204613,24927.133
T1204614,63243.207
T1204615,62489.586
T1204616,58243.652
T1204617,40988.78
T1204618,72516.96
T1204619,21316.744
T1204620,30477.938
T1204621,40974.695
T1204622,37876.074
T1204623,99685.38
T1204624,58396.57
T1204625,34842.426
T1204626,31887.201
T1204627,30052.268
T1204628,25036.951
T1204629,30441.098
T1204630,26674.123
T1204631,61099.37
T1204632,34235.23
T1204633,35549.43
T1204634,30292.092
T1204635,47736.555
T1204636,35413.684
T1204637,30247.514
T1204638,34908.613
T1204639,40838.355
T1204640,49855.188
T1204641,49243.805
T1204642,44898.863
T1204643,50117.13
T1204644,34117.836
T1204645,55572.31
T1204646,71809.35
T1204647,60101.355
T1204648,29398.512
T1204649,56442.312
T1204650,41091.996
T1204651,39018.04
T1204652,33765.73
T1204653,28578.926
T1204654,30065.088
T1204655,38210.95
T1204656,17287.83
T1204657,65261.01
T1204658,60315.54
T1204659,51665.645
T1204660,66855.44
T1204661,38269.613
T1204662,48137.785
T1204663,44811.03
T1204664,72354.28
T1204665,70353.69
T1204666,35808.934
T1204667,24592.443
T1204668,58595.297
T1204669,28263.193
T1204670,36909.125
T1204671,42977.902
T1204672,80391.61
T1204673,29839.117
T1204674,51320.406
T1204675,49382.082
T1204676,37284.21
T1204677,38435.457
T1204678,46322.582
T1204679,38010.79
T1204680,72759.05
T1204681,27457.035
T1204682,45866.305
T1204683,42439.65
T1204684,78322.25
T1204685,29408.98
T1204686,23358.697
T1204687,41130.016
T1204688,32042.95
T1204689,46580.41
T1204690,41429.734
T1204691,32323.842
T1204692,31912.562
T1204693,29625.162
T1204694,43683.977
T1204695,46334.348
T1204696,41323.883
T1204697,22325.951
T1204698,28758.39
T1204699,26713.547
T1204700,27027.398
T1204701,28278.652
T1204702,42062.316
T1204703,32867.906
T1204704,62604.953
T1204705,61402.387
T1204706,26460.713
T1204707,35418.652
T1204708,50168.883
T1204709,53622.816
T1204710,81155.0
T1204711,29152.912
T1204712,61370.844
T1204713,22728.43
T1204714,44937.24
T1204715,45074.41
T1204716,32493.41
T1204717,28348.656
T1204718,41332.62
T1204719,44897.387
T1204720,42293.723
T1204721,25727.229
T1204722,25340.24
T1204723,48581.004
T1204724,35600.59
T1204725,31795.22
T1204726,34821.34
T1204727,68980.85
T1204728,54955.98
T1204729,30158.105
T1204730,29554.95
T1204731,44826.47
T1204732,36189.68
T1204733,31418.865
T1204734,23375.312
T1204735,41333.492
T1204736,24055.03
T1204737,61507.62
T1204738,32745.115
T1204739,48732.75
T1204740,39615.207
T1204741,53954.312
T1204742,30364.35
T1204743,22443.36
T1204744,34055.457
T1204745,25945.469
T1204746,50745.207
T1204747,30171.764
T1204748,34418.33
T1204749,58246.5
T1204750,24957.662
T1204751,40783.41
T1204752,30577.41
T1204753,29195.566
T1204754,31792.191
T1204755,34200.992
T1204756,29472.309
T1204757,22610.117
T1204758,43722.973
T1204759,34806.67
T1204760,46039.105
T1204761,25036.918
T1204762,29638.654
T1204763,21131.559
T1204764,32525.344
T1204765,77925.29
T1204766,35566.594
T1204767,25036.918
T1204768,57542.77
T1204769,32460.191
T1204770,36152.16
T1204771,69268.94
T1204772,37394.066
T1204773,61099.37
T1204774,21365.127
T1204775,30292.092
T1204776,39615.207
T1204777,24927.133
T1204778,45074.41
T1204779,29195.566
T1204780,30276.11
T1204781,32745.115
T1204782,29248.098
T1204783,35849.605
T1204784,19163.496
T1204785,26460.713
T1204786,19256.83
T1204787,28278.652
T1204788,34908.613
T1204789,30477.938
T1204790,22573.162
T1204791,32042.95
T1204792,46322.582
T1204793,77925.29
T1204794,22443.36
T1204795,29625.162
T1204796,70082.914
T1204797,18132.83
T1204798,25861.172
T1204799,26853.775
T1204800,59014.703
T1204801,44811.03
T1204802,41149.984
T1204803,82808.63
T1204804,21528.035
T1204805,28263.193
T1204806,39770.207
T1204807,34322.7
T1204808,33765.73
T1204809,24520.594
T1204810,46994.773
T1204811,33217.094
T1204812,33503.473
T1204813,20342.346
T1204814,35317.914
T1204815,20340.223
T1204816,35367.68
T1204817,38269.613
T1204818,49851.715
T1204819,39422.383
T1204820,14972.965
T1204821,27025.623
T1204822,47970.848
T1204823,23216.553
T1204824,37073.586
T1204825,27359.4
T1204826,43683.977
T1204827,33947.277
T1204828,21131.559
T1204829,23579.764
T1204830,43947.984
T1204831,31418.865
T1204832,34055.457
T1204833,25084.914
T1204834,50745.207
T1204835,41107.504
T1204836,62239.363
T1204837,41333.492
T1204838,48732.75
T1204839,49839.375
T1204840,51752.047
T1204841,44826.47
T1204842,71809.35
T1204843,28805.557
T1204844,40344.7
T1204845,33998.39
T1204846,32949.695
T1204847,47736.555
T1204848,34547.008
T1204849,22325.951
T1204850,33535.74
T1204851,31912.562
T1204852,52934.098
T1204853,79782.03
T1204854,22114.18
T1204855,36159.363
T1204856,48800.914
T1204857,35418.652
T1204858,53622.816
T1204859,59300.61
T1204860,32867.906
T1204861,22728.43
T1204862,32493.41
T1204863,29839.117
T1204864,35483.8
T1204865,42293.723
T1204866,19877.283
T1204867,68980.85
T1204868,49769.86
T1204869,41332.62
T1204870,39058.78
T1204871,32966.66
T1204872,36832.734
T1204873,49382.082
T1204874,72759.05
T1204875,80391.61
T1204876,78322.25
T1204877,29408.98
T1204878,35168.03
T1204879,41130.016
T1204880,32323.842
T1204881,24592.443
T1204882,35941.82
T1204883,37802.98
T1204884,42662.67
T1204885,45104.402
T1204886,33470.203
T1204887,41091.996
T1204888,48137.785
T1204889,38210.95
T1204890,39018.04
T1204891,81833.21
T1204892,60823.227
T1204893,46858.39
T1204894,62489.586
T1204895,40027.668
T1204896,28570.83
T1204897,50632.773
T1204898,35413.684
T1204899,54936.3
T1204900,32920.1
T1204901,32350.92
T1204902,35158.656
T1204903,21316.744
T1204904,37876.074
T1204905,48669.957
T1204906,39190.887
T1204907,58396.57
T1204908,30441.098
T1204909,26674.123
T1204910,25272.086
T1204911,49855.188
T1204912,28519.654
T1204913,40838.355
T1204914,29449.02
T1204915,35685.29
T1204916,22652.963
T1204917,46453.246
T1204918,33411.7
T1204919,48677.383
T1204920,41718.047
T1204921,31797.83
T1204922,37347.3
T1204923,40785.992
T1204924,68049.05
T1204925,27159.852
T1204926,40738.44
T1204927,29186.63
T1204928,34235.23
T1204929,43667.652
T1204930,37215.367
T1204931,37336.945
T1204932,34164.453
T1204933,30652.918
T1204934,26424.756
T1204935,40997.066
T1204936,36245.664
T1204937,51834.24
T1204938,39892.953
T1204939,33682.863
T1204940,58038.004
T1204941,45258.945
T1204942,41097.24
T1204943,33669.395
T1204944,36909.125
T1204945,26428.037
T1204946,51120.17
T1204947,36114.406
T1204948,21804.547
T1204949,33903.008
T1204950,44651.0
T1204951,56774.33
T1204952,20713.133
T1204953,25727.229
T1204954,28913.479
T1204955,32435.18
T1204956,53075.375
T1204957,46731.785
T1204958,46246.277
T1204959,73719.945
T1204960,37301.473
T1204961,44773.73
T1204962,28237.398
T1204963,26179.244
T1204964,87296.69
T1204965,37284.21
T1204966,34752.25
T1204967,69445.94
T1204968,29472.309
T1204969,23358.697
T1204970,22610.117
T1204971,31548.299
T1204972,24957.662
T1204973,30853.66
T1204974,25884.79
T1204975,35600.59
T1204976,33996.086
T1204977,21774.004
T1204978,40946.35
T1204979,48414.508
T1204980,28578.926
T1204981,28358.69
T1204982,35335.57
T1204983,29398.512
T1204984,44897.387
T1204985,38901.145
T1204986,50117.13
T1204987,49243.805
T1204988,56442.312
T1204989,25180.627
T1204990,42093.465
T1204991,35104.53
T1204992,42738.56
T1204993,60101.355
T1204994,94651.29
T1204995,33703.85
T1204996,53954.312
T1204997,32988.367
T1204998,39172.684
T1204999,28487.023
T1205000,48355.2
T1205001,41602.66
T1205002,50853.387
T1205003,31726.121
T1205004,40629.92
T1205005,30364.35
T1205006,33095.53
T1205007,24055.03
T1205008,30922.686
T1205009,51320.406
T1205010,47978.004
T1205011,29187.986
T1205012,50168.883
T1205013,41323.883
T1205014,28758.39
T1205015,40253.145
T1205016,36070.812
T1205017,31795.22
T1205018,47811.055
T1205019,48220.293
T1205020,35807.176
T1205021,27457.035
T1205022,68396.24
T1205023,46067.855
T1205024,25340.24
T1205025,28348.656
T1205026,28067.496
T1205027,44937.24
T1205028,61370.844
T1205029,29152.912
T1205030,33311.14
T1205031,28564.537
T1205032,36670.914
T1205033,18567.041
T1205034,48581.004
T1205035,44849.297
T1205036,38010.79
T1205037,34824.4
T1205038,20572.02
T1205039,34418.33
T1205040,37595.75
T1205041,68368.05
T1205042,25656.744
T1205043,38435.457
T1205044,38599.67
T1205045,46334.348
T1205046,50491.95
T1205047,23375.312
T1205048,36189.68
T1205049,37874.94
T1205050,71316.43
T1205051,34200.992
T1205052,48784.715
T1205053,31792.191
T1205054,34806.67
T1205055,26159.76
T1205056,33646.883
T1205057,29638.654
T1205058,53107.88
T1205059,41429.734
T1205060,47814.914
T1205061,42439.65
T1205062,50242.18
T1205063,49657.35
T1205064,37741.766
T1205065,29554.95
T1205066,72354.28
T1205067,33216.863
T1205068,34191.723
T1205069,40974.695
T1205070,30052.268
T1205071,32411.172
T1205072,49174.934
T1205073,55570.914
T1205074,36770.906
T1205075,40745.703
T1205076,37979.477
T1205077,30589.29
T1205078,24759.285
T1205079,40988.78
T1205080,58243.652
T1205081,63847.68
T1205082,25426.508
T1205083,53014.426
T1205084,26991.217
T1205085,75568.164
T1205086,57659.55
T1205087,35549.43
T1205088,24790.291
T1205089,25628.48
T1205090,50876.824
T1205091,48664.22
T1205092,28109.746
T1205093,30374.688
T1205094,27693.88
T1205095,34842.426
T1205096,25036.951
T1205097,37169.457
T1205098,29748.42
T1205099,37300.633
T1205100,37360.88
T1205101,62604.953
T1205102,50132.934
T1205103,30215.064
T1205104,38391.656
T1205105,23917.602
T1205106,38030.66
T1205107,30941.121
T1205108,17287.83
T1205109,81155.0
T1205110,70353.69
T1205111,30171.764
T1205112,30653.777
T1205113,60315.54
T1205114,30247.514
T1205115,38244.773
T1205116,31516.475
T1205117,43497.71
T1205118,34117.836
T1205119,51665.645
T1205120,44193.465
T1205121,57278.31
T1205122,30065.088
T1205123,30158.105
T1205124,46463.426
T1205125,68983.9
T1205126,34975.836
T1205127,26584.303
T1205128,24022.055
T1205129,26380.217
T1205130,72516.96
T1205131,33646.883
T1205132,41333.492
T1205133,50745.207
T1205134,77925.29
T1205135,34418.33
T1205136,30477.938
T1205137,21131.559
T1205138,60315.54
T1205139,30941.121
T1205140,26853.775
T1205141,29638.654
T1205142,48664.22
T1205143,32323.842
T1205144,36909.125
T1205145,34200.992
T1205146,31912.562
T1205147,36159.363
T1205148,33947.277
T1205149,26991.217
T1205150,31418.865
T1205151,34908.613
T1205152,17287.83
T1205153,35600.59
T1205154,70082.914
T1205155,36189.68
T1205156,22325.951
T1205157,22573.162
T1205158,37874.94
T1205159,34806.67
T1205160,34055.457
T1205161,23375.312
T1205162,30374.688
T1205163,31792.191
T1205164,38010.79
T1205165,41429.734
T1205166,69268.94
T1205167,36944.207
T1205168,38269.613
T1205169,35849.605
T1205170,68983.9
T1205171,25340.24
T1205172,29839.117
T1205173,28348.656
T1205174,61370.844
T1205175,32745.115
T1205176,32493.41
T1205177,30171.764
T1205178,44937.24
T1205179,32867.906
T1205180,22728.43
T1205181,29152.912
T1205182,53622.816
T1205183,35418.652
T1205184,33311.14
T1205185,37394.066
T1205186,48220.293
T1205187,18567.041
T1205188,30653.777
T1205189,31795.22
T1205190,19877.283
T1205191,42293.723
T1205192,68980.85
T1205193,47814.914
T1205194,42439.65
T1205195,29408.98
T1205196,32042.95
T1205197,78322.25
T1205198,50876.824
T1205199,30589.29
T1205200,29748.42
T1205201,80391.61
T1205202,33217.094
T1205203,49382.082
T1205204,41130.016
T1205205,30215.064
T1205206,39770.207
T1205207,35168.03
T1205208,28278.652
T1205209,29187.986
T1205210,55570.914
T1205211,50168.883
T1205212,41332.62
T1205213,41323.883
T1205214,27457.035
T1205215,28758.39
T1205216,36770.906
T1205217,53000.25
T1205218,51665.645
T1205219,31548.299
T1205220,20572.02
T1205221,26674.123
T1205222,58038.004
T1205223,94651.29
T1205224,37876.074
T1205225,60101.355
T1205226,39892.953
T1205227,40838.355
T1205228,51834.24
T1205229,39422.383
T1205230,26424.756
T1205231,30652.918
T1205232,21316.744
T1205233,58243.652
T1205234,36245.664
T1205235,25426.508
T1205236,39172.684
T1205237,30364.35
T1205238,40997.066
T1205239,31726.121
T1205240,34164.453
T1205241,75568.164
T1205242,51120.17
T1205243,57166.93
T1205244,49860.4
T1205245,37215.367
T1205246,33669.395
T1205247,28487.023
T1205248,33996.086
T1205249,42738.56
T1205250,35104.53
T1205251,58202.445
T1205252,30247.514
T1205253,62489.586
T1205254,26584.303
T1205255,46858.39
T1205256,40988.78
T1205257,30065.088
T1205258,81833.21
T1205259,44897.387
T1205260,39018.04
T1205261,38210.95
T1205262,72516.96
T1205263,41097.24
T1205264,62336.523
T1205265,48137.785
T1205266,38244.773
T1205267,41091.996
T1205268,49243.805
T1205269,70353.69
T1205270,29398.512
T1205271,35413.684
T1205272,50117.13
T1205273,39615.207
T1205274,49855.188
T1205275,56442.312
T1205276,26380.217
T1205277,28578.926
T1205278,48732.75
T1205279,33216.863
T1205280,43667.652
T1205281,26179.244
T1205282,28237.398
T1205283,34547.008
T1205284,54936.3
T1205285,42662.67
T1205286,29472.309
T1205287,38599.67
T1205288,47736.555
T1205289,23358.697
T1205290,24927.133
T1205291,22610.117
T1205292,28805.557
T1205293,33535.74
T1205294,30292.092
T1205295,21528.035
T1205296,33765.73
T1205297,24957.662
T1205298,29554.95
T1205299,31516.475
T1205300,44826.47
T1205301,43683.977
T1205302,34117.836
T1205303,44811.03
T1205304,51752.047
T1205305,24055.03
T1205306,51320.406
T1205307,71809.35
T1205308,40738.44
T1205309,21365.127
T1205310,24592.443
T1205311,25884.79
T1205312,46334.348
T1205313,25036.951
T1205314,36114.406
T1205315,27159.852
T1205316,33903.008
T1205317,40785.992
T1205318,30441.098
T1205319,35549.43
T1205320,41718.047
T1205321,48677.383
T1205322,44651.0
T1205323,53954.312
T1205324,63847.68
T1205325,46453.246
T1205326,22443.36
T1205327,53075.375
T1205328,22652.963
T1205329,29248.098
T1205330,30158.105
T1205331,34842.426
T1205332,37301.473
T1205333,61099.37
T1205334,30853.66
T1205335,34235.23
T1205336,44773.73
T1205337,28913.479
T1205338,26428.037
T1205339,25036.918
T1205340,28109.746
T1205341,56774.33
T1205342,48784.715
T1205343,43947.984
T1205344,24759.285
T1205345,49174.934
T1205346,20713.133
T1205347,25084.914
T1205348,33503.473
T1205349,39190.887
T1205350,71316.43
T1205351,33470.203
T1205352,20342.346
T1205353,38391.656
T1205354,41107.504
T1205355,50698.91
T1205356,59014.703
T1205357,21804.547
T1205358,50491.95
T1205359,57659.55
T1205360,40946.35
T1205361,23579.764
T1205362,33682.863
T1205363,35158.656
T1205364,37300.633
T1205365,29449.02
T1205366,49657.35
T1205367,28358.69
T1205368,30276.11
T1205369,53107.88
T1205370,73719.945
T1205371,69445.94
T1205372,46731.785
T1205373,37073.586
T1205374,29195.566
T1205375,27359.4
T1205376,48669.957
T1205377,34975.836
T1205378,45074.41
T1205379,36152.16
T1205380,26159.76
T1205381,60823.227
T1205382,25656.744
T1205383,18132.83
T1205384,25628.48
T1205385,37284.21
T1205386,27025.623
T1205387,53014.426
T1205388,32949.695
T1205389,31797.83
T1205390,19163.496
T1205391,68049.05
T1205392,87296.69
T1205393,34191.723
T1205394,38030.66
T1205395,35685.29
T1205396,34322.7
T1205397,43497.71
T1205398,37802.98
T1205399,33411.7
T1205400,37741.766
T1205401,24022.055
T1205402,34752.25
T1205403,37347.3
T1205404,35941.82
T1205405,24790.291
T1205406,32411.172
T1205407,37336.945
T1205408,49839.375
T1205409,49851.715
T1205410,25727.229
T1205411,37595.75
T1205412,68368.05
T1205413,25272.086
